ph1_gene_id	orthogroup_id	has_scer_essential_ortholog	has_spom_essential_ortholog	has_any_yeast_essential	scer_essential_gene_ids	spom_essential_gene_ids	fg_occupancy_18	fg_presence_count_18	fg_mean_copy_18	fg_median_copy_18	fg_max_copy_18	fg_single_copy_fraction_18	is_strict_core_18	is_exact_single_copy_core_18	yeast_essential_support_class	weak_positive_confidence	source_protein_id	source_header	sequence_length	sequence_sha256	header_fgsg_id	legacy_protein_accession	legacy_seq_match_count	fgsg_candidate_count	unified_candidate_count	resolved_canonical_gene_id	bridge_status	bridge_method	mapping_confidence	has_resolved_canonical	canonical_gene_id	candidate_rank_within_gene	selection_rule	construction_role
XP_011327885.1	OG0002861	1	1	1	YBR155W	SPAC17A2.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327885.1	XP_011327885.1 hypothetical protein FGSG_09803 [Fusarium graminearum PH-1]	413	1b43eb353e8992d4ab5c4aba89e86d0e783b2b66173588771c545f836a03f360	FGSG_09803	I1RZG3	1	1	1	fgraminearum::FGRAMPH1_01G26239	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26239	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327887.1	OG0002860	1	1	1	YNL088W	SPBC1A4.03c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327887.1	XP_011327887.1 DNA topoisomerase 2 [Fusarium graminearum PH-1]	1650	c2c2d5206e6f19fe7b9f159365b71556af886dfc4d623bc3483aeb1789537757			0	0	1	fgraminearum::FGRAMPH1_01G26243	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G26243	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327895.1	OG0002859	1	1	1	YPL217C	SPBC31E1.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327895.1	XP_011327895.1 ribosome biogenesis protein BMS1 [Fusarium graminearum PH-1]	1144	47f5f10dfa342da6272e3494d4f90885f173916dd18bc719e2db36733ff1b5a2		I1RZF6	1	0	1	fgraminearum::FGRAMPH1_01G26257	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26257	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327899.1	OG0004077	0	1	1		SPAC29A4.10.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327899.1	XP_011327899.1 hypothetical protein FGSG_09791 [Fusarium graminearum PH-1]	543	45537eee96d5f51ff1e7091223531d84ed91a30e721daabb8b2add2bb5d4fe0b	FGSG_09791	I1RZF2	1	1	1	fgraminearum::FGRAMPH1_01G26267	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26267	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327906.1	OG0002855	1	1	1	YNL207W	SPBC1703.05.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327906.1	XP_011327906.1 serine/threonine-protein kinase RIO2 [Fusarium graminearum PH-1]	401	e2edcca4ab4f227b4d0bc204d7bccfbdf646fabdd74d442786f8521bcfc9125b		I1RZE5	1	0	1	fgraminearum::FGRAMPH1_01G26283	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26283	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327907.1	OG0002854	1	1	1	YHR027C	SPBP19A11.03c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327907.1	XP_011327907.1 26S proteasome regulatory subunit rpn-1 [Fusarium graminearum PH-1]	898	3a98730ec1d38042272987c9d1ec3ca4324a50ff171fd61ef7317fa925f01ded		I1RZE4	1	0	1	fgraminearum::FGRAMPH1_01G26285	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26285	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327920.1	OG0002852	1	1	1	YGL091C	SPAC637.08.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327920.1	XP_011327920.1 NBP35 protein [Fusarium graminearum PH-1]	342	df1d33b10afcbb3c3045e5f1ae800101036f2c1cb5587ece86a5d22f408f0b03		Q4HZ34	1	0	1	fgraminearum::FGRAMPH1_01G26309	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G26309	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327922.1	OG0002629	1	1	1	YDR180W	SPAC31A2.05c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327922.1	XP_011327922.1 hypothetical protein FGSG_09772 [Fusarium graminearum PH-1]	1860	087568edde0a0d692235fb07e787c9d91702166e07f15f5b79ed2d7eb7062754	FGSG_09772		0	1	1	fgraminearum::FGRAMPH1_01G26315	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G26315	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327928.1	OG0002628	0	1	1		SPCC4G3.14.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327928.1	XP_011327928.1 hypothetical protein FGSG_09768 [Fusarium graminearum PH-1]	526	fadca13166673c49005e0320e8a0527c2bfa60ee9496e870af44b0cc36f7faa4	FGSG_09768	I1RZD3	1	1	1	fgraminearum::FGRAMPH1_01G26329	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26329	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327930.1	OG0002627	1	1	1	YDL031W	SPAC31A2.07c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327930.1	XP_011327930.1 ATP-dependent RNA helicase DBP10 [Fusarium graminearum PH-1]	897	9721d9b6ed30234525a85b6e86667aae60913537a00fadd3242ce4a0a383c88f		Q4HZ42	1	0	1	fgraminearum::FGRAMPH1_01G26333	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G26333	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327941.1	OG0003945	0	1	1		SPBC11C11.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327941.1	XP_011327941.1 hypothetical protein FGSG_09750 [Fusarium graminearum PH-1]	1219	231464fcbffe0836ec83d9db0d11f9676cada6348a9a058fc4224dd43d24cfbe	FGSG_09750	I1RZB7	1	1	1	fgraminearum::FGRAMPH1_01G26355	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26355	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327944.1	OG0002623	1	1	1	YBR154C	SPAC23C4.15.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327944.1	XP_011327944.1 DNA-directed RNA polymerases II 24 kDa polypeptide [Fusarium graminearum PH-1]	234	7c2a17a0992cdefc55a105d1234cf1925ce2effa0e4a6a51b5ae7b9efebe705b		I1RZB5	1	0	1	fgraminearum::FGRAMPH1_01G26359	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26359	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327948.1	OG0002621	0	1	1		SPAP8A3.11c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011327948.1	XP_011327948.1 hypothetical protein FGSG_09745 [Fusarium graminearum PH-1]	574	d85f6120d94bc6b83858c5e8e7040f9ed039836b0ff637649fd49502944cf069	FGSG_09745	I1RZB2	1	1	1	fgraminearum::FGRAMPH1_01G26367	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26367	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327956.1	OG0002626	1	1	1	YMR220W	SPAC343.01c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327956.1	XP_011327956.1 hypothetical protein FGSG_09764 [Fusarium graminearum PH-1]	443	3cbd66ee8f4f42ebc6291a271ab57c7f351755a9202ddae8dc667948b263cf0a	FGSG_09764	I1RZD0	1	1	1	fgraminearum::FGRAMPH1_01G26385	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26385	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327960.1	OG0002625	1	1	1	YHR170W	SPAC16C9.03.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327960.1	XP_011327960.1 nonsense-mediated mRNA decay protein 3 [Fusarium graminearum PH-1]	517	97c438d542aff8554518cb50540860c5144ab92eb9c2862a980da891e29b7aa7			0	0	1	fgraminearum::FGRAMPH1_01G26391	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G26391	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327964.1	OG0002619	1	1	1	YOR075W	SPCC895.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327964.1	XP_011327964.1 hypothetical protein FGSG_09738 [Fusarium graminearum PH-1]	343	586de1ff0938d7084141bc60bbfabee5934c429802baf7052247f48665970e97	FGSG_09738		0	1	1	fgraminearum::FGRAMPH1_01G26399	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G26399	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327978.1	OG0002615	1	1	1	YNL312W	SPCC1753.01c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327978.1	XP_011327978.1 hypothetical protein FGSG_09724 [Fusarium graminearum PH-1]	275	800079856d1f7d6f9f245131003ff9e3b3a7f5bfd9a6fbfe8bfdba73d6792f0e	FGSG_09724	I1RZ94	1	1	1	fgraminearum::FGRAMPH1_01G26427	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26427	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327980.1	OG0002614	1	1	1	YPL117C	SPBC106.15.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011327980.1	XP_011327980.1 isopentenyl-diphosphate Delta-isomerase [Fusarium graminearum PH-1]	253	f81fca120ec5ebacbcda77db45109d46bae00dc98fd073bab392ae4baf8ca6e7		I1RZ92	1	0	1	fgraminearum::FGRAMPH1_01G26431	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26431	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011327989.1	OG0003942	0	1	1		SPAC22E12.17c.1:pep	0.9444	17	0.9444	1.0	1	0.9444	0	0	spom_only	high	XP_011327989.1	XP_011327989.1 hypothetical protein FGSG_09712 [Fusarium graminearum PH-1]	479	058cc5cf4c5372570c25c2d7be7e375788a8c81c79d0f6f6bbc3a0d02a0bcb95	FGSG_09712	I1RZ84	1	1	1	fgraminearum::FGRAMPH1_01G26451	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26451	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328016.1	OG0002608	1	1	1	YKL210W	SPBC1604.21c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011328016.1	XP_011328016.1 ubiquitin-activating enzyme E1 1 [Fusarium graminearum PH-1]	1033	a7eac1500bdf0f877e657dd2a789cb2f7c798473f82452f538f325a4da9b46f0		I1RZ63	1	0	1	fgraminearum::FGRAMPH1_01G26509	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26509	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328019.1	OG0002607	1	1	1	YDR164C	SPCC584.05.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011328019.1	XP_011328019.1 hypothetical protein FGSG_09686 [Fusarium graminearum PH-1]	617	ede27eea8018d7b414e8e2cbb74ada86fe7d9fbba3eeaaf5570950dc7064728d	FGSG_09686	I1RZ60	1	1	1	fgraminearum::FGRAMPH1_01G26515	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26515	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328046.1	OG0001915	0	1	1		SPAC4F8.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011328046.1	XP_011328046.1 30S ribosomal protein S12 [Fusarium graminearum PH-1]	182	f08478563820fb1575cdd8ee9a8924736e271cea4ecfa1edf53a41197fbfb355		I1RZ39	1	0	1	fgraminearum::FGRAMPH1_01G26569	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26569	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328048.1	OG0000990	1	0	1	YBL105C		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011328048.1	XP_011328048.1 hypothetical protein FGSG_09660 [Fusarium graminearum PH-1]	1167	9234028e41a5cfab9cb7545c0a96632e1bd2fccb7c3b7f9f96495307ad2d5d77	FGSG_09660		0	1	1	fgraminearum::FGRAMPH1_01G26573	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G26573	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328073.1	OG0002837	1	1	1	YDR331W	SPCC11E10.02c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011328073.1	XP_011328073.1 GPI-anchor transamidase precursor [Fusarium graminearum PH-1]	391	eb4af497606a0777fa470acc2be0b0eea278271287dfa89fe627bb5563dd17be		I1RZ17	1	0	1	fgraminearum::FGRAMPH1_01G26623	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26623	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328077.1	OG0002835	1	1	1	YBR110W	SPAC23C4.14.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011328077.1	XP_011328077.1 hypothetical protein FGSG_09631 [Fusarium graminearum PH-1]	462	f987f6a8df4c8b84b2dbe5b0af2b513b05b3ee55f3a9fb06f8222dab88727da6	FGSG_09631	I1RZ13	1	1	1	fgraminearum::FGRAMPH1_01G26631	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26631	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328079.1	OG0002834	1	0	1	YDL098C		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011328079.1	XP_011328079.1 hypothetical protein FGSG_09629 [Fusarium graminearum PH-1]	238	57d9c25b8a295461f03ff79a093634b73ee5f447f99480e016ceca3a16f6e87e	FGSG_09629	I1RZ11	1	1	1	fgraminearum::FGRAMPH1_01G26635	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26635	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328092.1	OG0001498	1	1	1	YDL132W	SPAC17G6.12.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011328092.1	XP_011328092.1 cullin-1 [Fusarium graminearum PH-1]	757	3d34ac0cae71a33e81ca10ea39c7c637acb6b3b0c5721153b46a54fbc35ac261		I1RYZ9	1	0	1	fgraminearum::FGRAMPH1_01G26663	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26663	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328108.1	OG0002828	0	1	1		SPAC16E8.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011328108.1	XP_011328108.1 chorismate mutase [Fusarium graminearum PH-1]	194	f5a37922f7f13a055ddc0a6b33619319b3f2152a88fa3887d5a9c203c4ac05b2			0	0	1	fgraminearum::FGRAMPH1_01G26701	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G26701	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328109.1	OG0002827	1	0	1	YDR361C		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011328109.1	XP_011328109.1 BCP1 protein [Fusarium graminearum PH-1]	285	90d879be5e7579cb29fd32971c1464f994daa828e6d952616187a0e63c1e33d1		Q4HZK7	1	0	1	fgraminearum::FGRAMPH1_01G26703	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G26703	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328118.1	OG0002825	1	1	1	YLR103C	SPAC17D4.02.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011328118.1	XP_011328118.1 hypothetical protein FGSG_09592 [Fusarium graminearum PH-1]	885	e64585505b1f3c9a1d5861d89323efd25b64e92935a6c4b9b92ae754876d96a3	FGSG_09592	I1RYX9	1	1	1	fgraminearum::FGRAMPH1_01G26721	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26721	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328119.1	OG0002824	1	0	1	YDR373W		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011328119.1	XP_011328119.1 hypothetical protein FGSG_09591 [Fusarium graminearum PH-1]	190	71c17abec0b6dfc6d1a7fd47b6f1d77723107127e09a5339d18c34d1de86d850	FGSG_09591		0	1	1	fgraminearum::FGRAMPH1_01G26723	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G26723	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328124.1	OG0002822	0	1	1		SPBC3B9.18c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011328124.1	XP_011328124.1 vacuolar ATP synthase subunit F [Fusarium graminearum PH-1]	123	76b75b167aab650e63596dfc68f5fefe7e7cc0ee1914abeceb037e11dca9def4		I1RYX5	1	0	1	fgraminearum::FGRAMPH1_01G26735	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G26735	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328127.1	OG0002821	1	1	1	YBR243C	SPBC15D4.04.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011328127.1	XP_011328127.1 hypothetical protein FGSG_09584 [Fusarium graminearum PH-1]	467	99e6709d2ecbc21fab5f54f6afc54aab954e12e445e5c6056bb5d6048ecbd7c2	FGSG_09584	V6RPQ8	1	1	1	fgraminearum::FGRAMPH1_01G26741	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26741	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328139.1	OG0002818	0	1	1		SPAC56F8.10.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011328139.1	XP_011328139.1 methylenetetrahydrofolate reductase 1 [Fusarium graminearum PH-1]	616	592df1858096e1e657785c744d451dbbac2076ce3df9a68f00e9324b5a66575a			0	0	1	fgraminearum::FGRAMPH1_01G26765	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G26765	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328149.1	OG0004058	1	0	1	YLR007W		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011328149.1	XP_011328149.1 hypothetical protein FGSG_09562 [Fusarium graminearum PH-1]	331	f35c304bdd8ac9237d5c3d3b78fb322295ad398f76c3005ccfabd02ca5ed972f	FGSG_09562	I1RYV1	1	1	1	fgraminearum::FGRAMPH1_01G26787	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26787	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328156.1	OG0002816	1	0	1	YPR048W		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011328156.1	XP_011328156.1 hypothetical protein FGSG_09557 [Fusarium graminearum PH-1]	603	9752a566c77a91d563afc101aee210b750a7721235613d89dc4cb434d3f9ff86	FGSG_09557	Q4HZQ1	1	1	1	fgraminearum::FGRAMPH1_01G26801	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G26801	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328170.1	OG0002814	1	1	1	YGR119C	SPBC19G7.15.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011328170.1	XP_011328170.1 hypothetical protein FGSG_09546 [Fusarium graminearum PH-1]	327	dae05e39f9efde7dfd6a9b7d7afba2b3419bcc5d9d9251732382d902d699f04f	FGSG_09546	I1RYT7	1	1	1	fgraminearum::FGRAMPH1_01G26831	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26831	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328172.1	OG0002813	1	1	1	YIR012W	SPAC25H1.08c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011328172.1	XP_011328172.1 hypothetical protein FGSG_09544 [Fusarium graminearum PH-1]	501	700575543a4214ab8bfd318ec5611b99ec94f65e5ecef7df381f1f7dbe67e67f	FGSG_09544	I1RYT5	1	1	1	fgraminearum::FGRAMPH1_01G26835	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26835	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328198.1	OG0002807	0	1	1		SPBC1347.10.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011328198.1	XP_011328198.1 hypothetical protein FGSG_09520 [Fusarium graminearum PH-1]	765	e8ebd7b94714e99a5bf71eb84b34a6fd8f573861cccfce0c53dc6cf321e15f0f	FGSG_09520	I1RYR2	1	1	1	fgraminearum::FGRAMPH1_01G26891	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26891	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328221.1	OG0002802	1	0	1	YKL006C-A		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011328221.1	XP_011328221.1 hypothetical protein FGSG_09498 [Fusarium graminearum PH-1]	97	e1394a8816d9c692f7d3b4c5793012eadc8862993e6ea2a0645782741a54365b	FGSG_09498	I1RYP0	1	1	1	fgraminearum::FGRAMPH1_01G26939	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26939	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328224.1	OG0002800	1	1	1	YML127W	SPBC1703.02.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011328224.1	XP_011328224.1 hypothetical protein FGSG_09495 [Fusarium graminearum PH-1]	942	7a2aa33bb6f30972f363b7863a75895bc782d21b6c3c61e4c7f6e6203c28e963	FGSG_09495	I1RYN7	1	1	1	fgraminearum::FGRAMPH1_01G26945	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G26945	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328229.1	OG0000914	0	1	1		SPBC1604.14c.1:pep	1.0000	18	1.0556	1.0	2	0.9444	1	0	spom_only	high	XP_011328229.1	XP_011328229.1 serine/threonine-protein kinase MST20 [Fusarium graminearum PH-1]	760	aa0b9dadec18bdd8fdf70ca281dde10414ddbc3e468f741c757087cd1fa33b49			0	0	1	fgraminearum::FGRAMPH1_01G26955	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G26955	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328247.1	OG0001362	0	1	1		SPAC806.06c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011328247.1	XP_011328247.1 hypothetical protein FGSG_09476 [Fusarium graminearum PH-1]	222	5ba8cf5687e3684d7904e0130212258839f860eaa215fe56ca72941ee64aaa02	FGSG_09476		0	1	1	fgraminearum::FGRAMPH1_01G26993	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G26993	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328252.1	OG0001483	1	1	1	YJL034W	SPAC22A12.15c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011328252.1	XP_011328252.1 glucose-regulated protein [Fusarium graminearum PH-1]	663	7e5448f16f8028bdbaf8f5e2a71dec2464f4ae0352bb5fe877a2b77665f17ba4		I1RYL5	1	0	1	fgraminearum::FGRAMPH1_01G27003	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G27003	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328270.1	OG0001361	0	1	1		SPBC16H5.02.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011328270.1	XP_011328270.1 6-phosphofructokinase [Fusarium graminearum PH-1]	783	20f7cfbde2bdadc335f8607145b3be23a02735206c33233456f5c7b3a3a4c871		I1RYK0	1	0	1	fgraminearum::FGRAMPH1_01G27043	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G27043	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011328273.1	OG0002796	1	1	1	YLR347C	SPAC1B1.03c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011328273.1	XP_011328273.1 hypothetical protein FGSG_09454 [Fusarium graminearum PH-1]	875	3f970d9d4244fa30e91d249b11b1736d0811b0ac14011d9d269b3e6fb7b2f73e	FGSG_09454	I1RYJ8	1	1	1	fgraminearum::FGRAMPH1_01G27049	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G27049	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
