yeast_support_source	support_type	orthogroup_id	canonical_fusarium_gene_id	bridge_resolved	bridge_method	mapping_confidence	bridge_evidence_path	passes_fusarium_filtering	weak_positive_confidence	occupancy_count	occupancy_fraction	fg_mean_copy_18	fg_median_copy_18	fg_max_copy_18	fg_single_copy_fraction_18	copy_status	single_copy_or_near_single_copy	single_copy_orthofinder_listed	orthogroup_member_count_total	ph1_copy_count_from_membership	in_final_positive_set	in_high_confidence_set	in_final_label_set	is_lethal_supported_positive	final_label_class	final_label_bucket	ph1_gene_ids	scer_essential_gene_ids	spom_essential_gene_ids	source_row_count	yeast_gene	yeast_species
spom_only	spom_only	OG0003198	fgraminearum::FGRAMPH1_01G20493	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011325603.1		SPBC1198.10c.1:pep	1	SPBC1198.10c.1:pep	spom
spom_only	spom_only	OG0003199	fgraminearum::FGRAMPH1_01G20543	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	medium	17	0.9444	1.0000	1.0	2	0.8889	high_occupancy_mostly_single_copy	yes	yes	20	1	no	no	no	no	Excluded		XP_011325580.1		SPBC1A4.01.1:pep	1	SPBC1A4.01.1:pep	spom
spom_only	spom_only	OG0003203	fgraminearum::FGRAMPH1_01G20703	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	17	0.9444	0.9444	1.0	1	0.9444	high_occupancy_mostly_single_copy	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011325505.1		SPCC191.07.1:pep	1	SPCC191.07.1:pep	spom
scer_only	scer_only	OG0003204	fgraminearum::FGRAMPH1_01G20285	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011325699.1	YBR140C		1	YBR140C	scer
spom_only	spom_only	OG0003205	fgraminearum::FGRAMPH1_01G00461	yes	exact_sequence_plus_unified_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011315780.1		SPAC23H3.07c.1:pep	1	SPAC23H3.07c.1:pep	spom
both	both	OG0003206	fgraminearum::FGRAMPH1_01G00463	yes	ncbi_protein_id_via_unified_map		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011315781.1	YNL245C	SPBC146.05c.1:pep	1	YNL245C	both
spom_only	spom_only	OG0003207	fgraminearum::FGRAMPH1_01G00465	yes	ncbi_protein_id_via_unified_map		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011315782.1		SPAC23C4.08.1:pep	1	SPAC23C4.08.1:pep	spom
both	both	OG0003210	fgraminearum::FGRAMPH1_01G00513	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011315806.1	YEL002C	SPCC338.15.1:pep	1	YEL002C	both
both	both	OG0003212	fgraminearum::FGRAMPH1_01G04449	yes	exact_sequence_plus_unified_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317683.1	YKL045W	SPBC17D11.06.1:pep	1	YKL045W	both
spom_only	spom_only	OG0003216	fgraminearum::FGRAMPH1_01G04491	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317700.1		SPAC2F3.06c.1:pep	1	SPAC2F3.06c.1:pep	spom
scer_only	scer_only	OG0003220	fgraminearum::FGRAMPH1_01G04529	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317719.1	YDL014W		1	YDL014W	scer
spom_only	spom_only	OG0003227	fgraminearum::FGRAMPH1_01G04563	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317736.1		SPBC9B6.08.1:pep	1	SPBC9B6.08.1:pep	spom
both	both	OG0003229	fgraminearum::FGRAMPH1_01G04595	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317752.1	YKL028W	SPAC458.07.1:pep	1	YKL028W	both
both	both	OG0003232	fgraminearum::FGRAMPH1_01G04611	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317759.1	YFL008W	SPBC29A10.04.1:pep	1	YFL008W	both
both	both	OG0003233	fgraminearum::FGRAMPH1_01G04635	yes	ncbi_protein_id_via_unified_map		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317770.1	YJL085W	SPBC106.20.1:pep	1	YJL085W	both
both	both	OG0003234	fgraminearum::FGRAMPH1_01G04637	yes	exact_sequence_plus_unified_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317771.1	YEL032W	SPCC1682.02c.1:pep	1	YEL032W	both
spom_only	spom_only	OG0003238	fgraminearum::FGRAMPH1_01G04651	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317778.1		SPBC3B8.01c.1:pep	1	SPBC3B8.01c.1:pep	spom
both	both	OG0003243	fgraminearum::FGRAMPH1_01G04669	yes	ncbi_protein_id_via_unified_map		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317787.1	YKL165C	SPBC839.08c.1:pep	1	YKL165C	both
spom_only	spom_only	OG0003246	fgraminearum::FGRAMPH1_01G04717	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317809.1		SPBC336.11.1:pep	1	SPBC336.11.1:pep	spom
both	both	OG0003247	fgraminearum::FGRAMPH1_01G04721	yes	ncbi_protein_id_via_unified_map		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317811.1	YJL025W	SPBC336.09c.1:pep	1	YJL025W	both
spom_only	spom_only	OG0003251	fgraminearum::FGRAMPH1_01G04861	yes	exact_sequence_plus_unified_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	17	0.9444	0.9444	1.0	1	0.9444	high_occupancy_mostly_single_copy	yes	yes	20	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317882.1		SPAC926.04c.1:pep	1	SPAC926.04c.1:pep	spom
spom_only	spom_only	OG0003270	fgraminearum::FGRAMPH1_01G03345	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317148.1		SPAC2G11.11c.1:pep	1	SPAC2G11.11c.1:pep	spom
both	both	OG0003276	fgraminearum::FGRAMPH1_01G17935	yes	exact_sequence_plus_unified_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	17	0.9444	0.9444	1.0	1	0.9444	high_occupancy_mostly_single_copy	yes	yes	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011323985.1	YLR229C	SPAC110.03.1:pep	1	YLR229C	both
spom_only	spom_only	OG0003299	fgraminearum::FGRAMPH1_01G26065	yes	exact_sequence_plus_unified_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	17	0.9444	0.9444	1.0	1	0.9444	high_occupancy_mostly_single_copy	yes	yes	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011327798.1		SPAC24C9.06c.1:pep	1	SPAC24C9.06c.1:pep	spom
spom_only	spom_only	OG0003309	fgraminearum::FGRAMPH1_01G18117	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	yes	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011324067.1		SPAC3A11.08.1:pep	1	SPAC3A11.08.1:pep	spom
both	both	OG0003340	fgraminearum::FGRAMPH1_01G04571	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	17	0.9444	0.9444	1.0	1	0.9444	high_occupancy_mostly_single_copy	yes	yes	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317740.1	YBR109C	SPAC3A12.14.1:pep	1	YBR109C	both
spom_only	spom_only	OG0003360	fgraminearum::FGRAMPH1_01G24083	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011326864.1		SPAC3H5.11.1:pep	1	SPAC3H5.11.1:pep	spom
both	both	OG0003361	fgraminearum::FGRAMPH1_01G20499	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	17	0.9444	0.9444	1.0	1	0.9444	high_occupancy_mostly_single_copy	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011325601.1	YHR098C	SPBC4.03c.1:pep	1	YHR098C	both
both	both	OG0003366	fgraminearum::FGRAMPH1_01G03299	yes	exact_sequence_plus_unified_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	17	0.9444	0.9444	1.0	1	0.9444	high_occupancy_mostly_single_copy	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317124.1	YPL151C	SPBP22H7.07.1:pep	1	YPL151C	both
both	both	OG0003367	fgraminearum::FGRAMPH1_01G23505	yes	ncbi_protein_id_via_unified_map		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	17	0.9444	0.9444	1.0	1	0.9444	high_occupancy_mostly_single_copy	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011326590.1	YOR149C	SPAC4G8.12c.1:pep	1	YOR149C	both
spom_only	spom_only	OG0003374	fgraminearum::FGRAMPH1_01G24587	yes	ncbi_protein_id_via_unified_map		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011327101.1		SPAC9G1.09.1:pep	1	SPAC9G1.09.1:pep	spom
both	both	OG0003385	fgraminearum::FGRAMPH1_01G14903	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	medium	16	0.8889	0.9444	1.0	2	0.8333	high_occupancy_mostly_single_copy	yes	no	19	1	no	no	no	no	Excluded		XP_011321341.1	YGR158C	SPBC211.08c.1:pep	1	YGR158C	both
spom_only	spom_only	OG0003404	fgraminearum::FGRAMPH1_01G23213	yes	ncbi_protein_id_via_unified_map		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	medium	16	0.8889	0.8889	1.0	1	0.8889	high_occupancy_mostly_single_copy	yes	no	19	1	no	no	no	no	Excluded		XP_011326450.1		SPCC1672.10.1:pep	1	SPCC1672.10.1:pep	spom
spom_only	spom_only	OG0003405	fgraminearum::FGRAMPH1_01G02699	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011316842.1		SPAC26A3.08.1:pep	1	SPAC26A3.08.1:pep	spom
both	both	OG0003418		no	header_fgsg_not_mapped_to_canonical	unresolved	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	17	0.9444	0.9444	1.0	1	0.9444	high_occupancy_mostly_single_copy	yes	no	19	1	no	no	no	no	Excluded		XP_011317278.1	YGR211W	SPAC15A10.04c.1:pep	1	YGR211W	both
both	both	OG0003419	fgraminearum::FGRAMPH1_01G24481	yes	ncbi_protein_id_via_unified_map		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	medium	15	0.8333	0.8333	1.0	1	0.8333	high_occupancy_mostly_single_copy	yes	no	19	1	no	no	no	no	Excluded		XP_011327054.1	YIL019W	SPAC3F10.08c.1:pep	1	YIL019W	both
spom_only	spom_only	OG0003421	fgraminearum::FGRAMPH1_01G11037	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	17	0.9444	0.9444	1.0	1	0.9444	high_occupancy_mostly_single_copy	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011319843.1		SPAC1687.12c.1:pep	1	SPAC1687.12c.1:pep	spom
spom_only	spom_only	OG0003426	fgraminearum::FGRAMPH1_01G23389	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	low	13	0.7222	0.8333	1.0	2	0.6111	noncore_or_multicopy	no	no	19	2	no	no	no	no	Excluded		XP_011326534.1;XP_011326535.1		SPAC23E2.02.1:pep	2	SPAC23E2.02.1:pep	spom
both	both	OG0003478	fgraminearum::FGRAMPH1_01G06609	yes	ncbi_protein_id_via_unified_map		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	17	0.9444	0.9444	1.0	1	0.9444	high_occupancy_mostly_single_copy	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011318718.1	YLR276C	SPCC1494.06c.1:pep	1	YLR276C	both
both	both	OG0003481	fgraminearum::FGRAMPH1_01G06627	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	17	0.9444	0.9444	1.0	1	0.9444	high_occupancy_mostly_single_copy	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011318727.1	YIL022W	SPBC14C8.02.1:pep	1	YIL022W	both
both	both	OG0003482	fgraminearum::FGRAMPH1_01G06631	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	17	0.9444	0.9444	1.0	1	0.9444	high_occupancy_mostly_single_copy	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011318728.1	YNL306W	SPAC1B3.18c.1:pep	1	YNL306W	both
spom_only	spom_only	OG0003490	fgraminearum::FGRAMPH1_01G20237	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011325075.1		SPBC19C2.08.1:pep	1	SPBC19C2.08.1:pep	spom
scer_only	scer_only	OG0003495	fgraminearum::FGRAMPH1_01G28077	yes	ncbi_protein_id_via_unified_map		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011328764.1	YIL003W		1	YIL003W	scer
spom_only	spom_only	OG0003499	fgraminearum::FGRAMPH1_01G17257	yes	exact_sequence_plus_unified_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011323669.1		SPAC19G12.07c.1:pep	1	SPAC19G12.07c.1:pep	spom
spom_only	spom_only	OG0003529	fgraminearum::FGRAMPH1_01G04003	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011317466.1		SPCC297.03.1:pep	1	SPCC297.03.1:pep	spom
spom_only	spom_only	OG0003533	fgraminearum::FGRAMPH1_01G23357	yes	exact_sequence_plus_unified_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011326517.1		SPAP8A3.06.1:pep	1	SPAP8A3.06.1:pep	spom
spom_only	spom_only	OG0003578	fgraminearum::FGRAMPH1_01G23829	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011326743.1		SPBC146.07.1:pep	1	SPBC146.07.1:pep	spom
scer_only	scer_only	OG0003611	fgraminearum::FGRAMPH1_01G02967	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	17	0.9444	0.9444	1.0	1	0.9444	high_occupancy_mostly_single_copy	yes	no	19	1	yes	yes	yes	yes	Positive_High	lethal_plus_high_confidence_yeast_transfer	XP_011316971.1	YOR259C		1	YOR259C	scer
spom_only	spom_only	OG0003612	fgraminearum::FGRAMPH1_01G02997	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011316986.1		SPAC3H1.01c.1:pep	1	SPAC3H1.01c.1:pep	spom
spom_only	spom_only	OG0003618	fgraminearum::FGRAMPH1_01G22477	yes	fgsg_header_repo_local_mapping	inferred	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011326123.1		SPCC1884.02.1:pep	1	SPCC1884.02.1:pep	spom
scer_only	scer_only	OG0003623	fgraminearum::FGRAMPH1_01G22599	yes	exact_sequence_plus_unified_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011326178.1	YJR095W		1	YJR095W	scer
spom_only	spom_only	OG0003632	fgraminearum::FGRAMPH1_01G14855	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011321363.1		SPBC1734.02c.1:pep	1	SPBC1734.02c.1:pep	spom
spom_only	spom_only	OG0003639	fgraminearum::FGRAMPH1_01G15103	yes	unified_plus_fgsg_support		data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011321249.1		SPAC12B10.08c.1:pep	1	SPAC12B10.08c.1:pep	spom
spom_only	spom_only	OG0003642	fgraminearum::FGRAMPH1_01G15173	yes	fgsg_header_repo_local_mapping	inferred	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011321215.1		SPAC2G11.08c.1:pep	1	SPAC2G11.08c.1:pep	spom
scer_only	scer_only	OG0003670	fgraminearum::FGRAMPH1_01G11339	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011323015.1	YGL247W		1	YGL247W	scer
spom_only	spom_only	OG0003674	fgraminearum::FGRAMPH1_01G07283	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011319036.1		SPBC24C6.07.1:pep	1	SPBC24C6.07.1:pep	spom
spom_only	spom_only	OG0003676	fgraminearum::FGRAMPH1_01G07295	yes	exact_sequence_plus_fgsg_support	exact	data/processed/essential_gene/fgraminearum/bridge/protein_to_canonical_bridge.tsv	yes	high	18	1.0000	1.0000	1.0	1	1.0000	exact_single_copy_core	yes	no	19	1	yes	yes	yes	no	Positive_High	high_confidence_yeast_transfer_positive	XP_011319042.1		SPAC589.04.1:pep	1	SPAC589.04.1:pep	spom
