Gene,Cytoplasm,Cell membrane,Mitochondrion,Endoplasmic reticulum,Vacuole,Secreted,Nucleus,Peroxisome,Golgi,Endosome,Multi-pass membrane,Cytoskeleton
FGRAMPH1_01G25189,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25191,1,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25193,1,1,1,0,1,1,0,0,0,0,0,0
FGRAMPH1_01G25195,1,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G25197,0,1,0,0,0,1,1,0,0,0,0,0
FGRAMPH1_01G25199,1,0,1,0,0,0,0,0,1,0,0,0
FGRAMPH1_01G25201,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25203,0,0,0,0,1,0,0,0,1,0,0,0
FGRAMPH1_01G25205,1,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G25207,1,1,0,1,0,1,0,1,0,0,0,0
FGRAMPH1_01G25209,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25211,0,1,0,1,0,1,0,0,0,0,1,0
FGRAMPH1_01G25213,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25215,1,0,0,1,0,0,1,0,0,0,0,0
FGRAMPH1_01G25217,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25219,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25221,0,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25223,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25225,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25227,0,0,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G25229,1,1,0,0,0,1,1,0,0,0,0,0
FGRAMPH1_01G25231,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25233,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25235,0,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25237,1,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25239,1,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G25241,0,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25243,0,1,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G25245,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25247,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25249,0,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25251,0,1,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G25253,1,1,0,0,0,1,0,1,0,0,0,0
FGRAMPH1_01G25255,0,1,1,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G25257,0,1,0,1,0,0,0,0,0,0,1,0
FGRAMPH1_01G25259,0,1,0,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G25261,0,1,1,1,0,1,0,1,0,0,0,0
FGRAMPH1_01G25263,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25265,0,0,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25267,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25269,0,1,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25271,0,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G25273,1,0,1,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G25275,1,0,1,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25277,0,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G25279,0,0,1,0,0,0,0,1,0,1,0,0
FGRAMPH1_01G25281,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25283,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25285,0,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25287,0,1,1,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G25289,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25291,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25293,0,1,0,0,1,0,0,1,0,0,0,0
FGRAMPH1_01G25295,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25297,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25299,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25301,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25303,0,0,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25305,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25307,0,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25309,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25311,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25313,0,0,1,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G25315,0,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25317,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25319,0,0,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G25321,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25323,0,1,0,1,1,1,0,0,1,0,0,0
FGRAMPH1_01G25325,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25327,0,1,0,1,0,0,0,0,1,0,0,0
FGRAMPH1_01G25329,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25331,0,1,0,1,0,1,0,0,0,0,1,0
FGRAMPH1_01G25333,0,1,1,0,0,0,0,0,0,1,1,0
FGRAMPH1_01G25335,0,0,0,0,0,1,0,1,0,0,0,0
FGRAMPH1_01G25337,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25339,1,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25341,0,1,0,1,1,0,0,0,1,0,1,0
FGRAMPH1_01G25343,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25345,0,1,1,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G25347,1,0,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25349,1,0,1,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G25351,0,1,0,0,0,0,0,0,1,0,0,0
FGRAMPH1_01G25353,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25355,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25357,0,1,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25359,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25361,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25363,0,1,1,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25365,0,1,0,0,1,1,1,0,1,1,0,0
FGRAMPH1_01G25367,0,1,1,0,1,1,0,0,0,0,0,0
FGRAMPH1_01G25369,0,1,1,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G25371,0,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25373,0,0,0,0,0,0,0,1,0,1,0,0
FGRAMPH1_01G25375,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25377,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25379,1,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G25381,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25383,1,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25385,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25387,0,1,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25389,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25391,1,0,0,1,0,0,0,1,0,0,0,0
FGRAMPH1_01G25393,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25395,0,1,1,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G25397,0,0,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25399,0,0,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G25401,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25403,0,1,0,1,1,1,0,1,1,0,0,0
FGRAMPH1_01G25405,1,1,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G25407,0,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25409,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25411,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25413,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25415,1,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G25417,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25419,0,1,0,1,1,0,0,1,0,0,0,0
FGRAMPH1_01G25421,0,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25423,0,1,1,1,1,1,0,0,1,0,0,0
FGRAMPH1_01G25425,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25427,1,1,0,0,1,1,0,1,1,0,0,0
FGRAMPH1_01G25429,1,0,0,0,1,0,0,1,0,0,0,0
FGRAMPH1_01G25431,0,0,0,0,1,0,0,0,1,0,0,0
FGRAMPH1_01G25433,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25435,1,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G25437,0,0,1,0,0,0,0,0,1,0,0,0
FGRAMPH1_01G25439,1,1,1,0,0,1,1,1,0,0,0,0
FGRAMPH1_01G25441,1,0,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G25443,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25445,0,0,0,0,1,0,0,1,0,0,0,0
FGRAMPH1_01G25447,0,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G25449,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25451,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25453,0,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G25455,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25457,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25459,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25461,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25463,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25465,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25467,1,0,1,1,0,0,0,1,0,1,0,0
FGRAMPH1_01G25469,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25471,0,1,0,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G25473,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25475,0,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G25477,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25479,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25481,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25483,0,1,0,1,1,1,0,0,1,0,1,0
FGRAMPH1_01G25485,1,1,0,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G25487,0,1,1,1,0,0,0,0,0,0,1,0
FGRAMPH1_01G25489,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25491,1,1,0,0,0,1,0,0,1,0,0,0
FGRAMPH1_01G25493,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25495,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25497,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25499,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25501,0,0,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25503,0,1,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G25505,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25507,0,0,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25509,0,0,0,0,0,0,1,0,1,0,0,0
FGRAMPH1_01G25511,1,0,0,0,0,0,0,0,1,0,0,0
FGRAMPH1_01G25513,1,0,0,0,0,0,0,0,1,0,0,0
FGRAMPH1_01G25515,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25517,0,0,1,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G25519,0,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25521,0,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25523,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25525,0,0,0,0,1,0,1,1,0,0,0,0
FGRAMPH1_01G25527,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25529,0,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G25531,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25533,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25535,0,1,1,1,0,1,0,1,1,0,0,0
FGRAMPH1_01G25537,0,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25539,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25541,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25543,0,0,1,0,0,0,0,1,1,0,0,0
FGRAMPH1_01G25545,0,0,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25547,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25549,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25551,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25553,0,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G25555,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25557,0,0,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25559,0,1,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25561,0,1,0,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G25563,1,0,0,1,1,0,0,0,1,1,0,0
FGRAMPH1_01G25565,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25567,0,1,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25569,1,1,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25571,0,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G25573,0,1,1,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G25575,0,1,0,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G25577,0,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25579,0,1,0,1,0,1,0,0,1,0,0,0
FGRAMPH1_01G25581,1,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25583,0,0,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25585,0,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25587,0,1,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G25589,0,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25591,0,1,1,0,0,1,0,0,1,0,0,0
FGRAMPH1_01G25593,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25595,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25597,0,1,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25599,0,1,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G25601,0,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G25603,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25605,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25607,1,1,0,1,0,1,0,1,0,0,0,0
FGRAMPH1_01G25609,1,0,1,0,1,1,0,0,0,0,0,0
FGRAMPH1_01G25611,0,1,0,1,0,0,0,0,0,0,1,0
FGRAMPH1_01G25613,0,1,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G25615,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25617,0,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G25619,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25621,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25623,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25625,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25627,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25629,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25631,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25633,0,1,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25635,0,1,0,1,0,1,0,0,0,1,0,0
FGRAMPH1_01G25637,0,1,1,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G25639,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25641,0,1,0,1,1,0,0,1,0,0,0,0
FGRAMPH1_01G25643,0,0,0,0,1,0,0,0,1,0,0,0
FGRAMPH1_01G25645,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25647,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25649,0,0,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25651,0,1,1,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25653,0,1,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G25655,0,0,1,1,0,1,0,0,1,0,0,0
FGRAMPH1_01G25657,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25659,1,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25661,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25663,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25665,0,0,0,1,0,0,0,0,1,0,0,0
FGRAMPH1_01G25667,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25669,1,1,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G25671,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25673,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25675,0,1,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G25677,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25679,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25681,0,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25683,0,1,1,0,1,1,0,1,0,0,0,0
FGRAMPH1_01G25685,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25687,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25689,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25691,1,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25693,0,1,1,1,1,0,0,1,0,0,0,0
FGRAMPH1_01G25695,1,0,0,1,0,0,0,0,1,0,0,0
FGRAMPH1_01G25697,0,1,1,1,1,1,0,1,0,0,0,0
FGRAMPH1_01G25699,1,0,1,0,1,0,1,1,0,0,0,0
FGRAMPH1_01G25701,0,1,0,1,1,1,0,0,1,0,1,0
FGRAMPH1_01G25703,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25705,0,0,1,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25707,1,0,0,0,0,0,0,0,1,0,0,0
FGRAMPH1_01G25709,1,0,1,1,0,0,0,1,0,0,0,0
FGRAMPH1_01G25711,1,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25713,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25715,0,1,1,0,1,1,0,1,0,0,0,0
FGRAMPH1_01G25717,0,0,1,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G25719,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25721,0,1,1,1,0,1,0,0,0,0,1,0
FGRAMPH1_01G25723,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25725,0,0,0,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G25727,0,1,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G25729,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25731,1,0,1,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25733,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25735,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25737,0,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25739,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25741,0,0,0,0,0,0,1,0,0,0,1,0
FGRAMPH1_01G25743,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25745,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25747,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25749,0,1,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G25751,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25753,0,0,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G25755,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25757,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25759,0,1,1,1,0,1,0,1,0,0,0,0
FGRAMPH1_01G25761,0,0,0,0,0,1,0,1,0,0,0,0
FGRAMPH1_01G25763,0,1,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25765,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25767,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25769,0,1,0,1,1,1,0,0,0,1,0,0
FGRAMPH1_01G25771,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25773,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25775,0,1,1,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G25777,0,1,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G25779,0,0,0,0,0,0,0,1,1,1,0,0
FGRAMPH1_01G25781,1,0,0,0,1,0,0,1,0,0,0,0
FGRAMPH1_01G25783,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25785,1,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25787,0,1,1,0,1,1,0,0,1,0,0,0
FGRAMPH1_01G25789,0,1,0,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G25791,1,0,0,1,0,0,0,1,0,0,0,0
FGRAMPH1_01G25793,0,1,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G25795,1,0,1,1,0,1,0,1,0,1,0,0
FGRAMPH1_01G25797,1,0,0,1,0,0,0,0,1,0,0,0
FGRAMPH1_01G25799,0,1,0,0,1,1,0,0,1,0,0,0
FGRAMPH1_01G25801,0,1,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25803,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25805,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25807,1,0,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G25809,1,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25811,1,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25813,0,1,1,1,0,0,0,0,1,0,1,0
FGRAMPH1_01G25815,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25817,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25819,0,1,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25821,1,0,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G25823,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25825,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25827,0,0,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25829,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25831,0,1,1,1,0,1,0,0,0,0,1,0
FGRAMPH1_01G25833,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25835,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25837,0,1,0,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G25839,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25841,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25843,1,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25845,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25847,0,0,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25849,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25851,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25853,1,0,0,0,0,1,0,1,0,0,0,0
FGRAMPH1_01G25855,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25857,1,1,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25859,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25861,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25863,0,0,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25865,1,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25867,0,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25869,0,1,0,0,1,1,0,0,1,1,0,0
FGRAMPH1_01G25871,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25873,0,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G25875,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25877,0,1,1,0,0,0,0,0,0,0,1,0
FGRAMPH1_01G25879,0,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25881,0,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G25883,0,1,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G25885,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25887,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25889,1,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G25891,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25893,0,0,1,0,1,1,0,0,0,0,0,0
FGRAMPH1_01G25895,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25897,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G25899,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25901,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25903,0,1,0,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G25905,0,1,0,0,0,0,0,1,1,0,0,0
FGRAMPH1_01G25907,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25909,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25911,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G25913,0,0,0,1,0,0,0,0,0,1,0,0
FGRAMPH1_01G25915,0,1,0,1,0,1,0,0,1,0,0,0
FGRAMPH1_01G25917,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G25919,0,1,0,1,0,1,0,1,0,0,1,0
